IndividID,GroupRef,Date,Age_years,Sex,WeightGain_g,RateWeightGain_ghr,SessionID,GroupName,GroupSize,Pups,habitat,Count,month,year,breedingyear,season,Babysitting,anypups,PupPresence
488,7,11/02/2004,1.80971937,M,29,11.37254902,7 2004-02-11,Drie Doring,9,0,Shrubland,11,2,2004,2003/2004,Oct-Apr,N,N,neither
492,7,11/02/2004,1.349760438,M,18,7.152317881,7 2004-02-11,Drie Doring,9,0,Shrubland,11,2,2004,2003/2004,Oct-Apr,N,N,neither
494,7,11/02/2004,1.125256674,M,12,4.864864865,7 2004-02-11,Drie Doring,9,0,Shrubland,11,2,2004,2003/2004,Oct-Apr,N,N,neither
1178,28,11/02/2004,1.240246407,F,30,11.61290323,28 2004-02-11,Rascals,8,0,Savanna,9,2,2004,2003/2004,Oct-Apr,N,N,neither
1180,28,11/02/2004,1.01026694,F,32,12.38709677,28 2004-02-11,Rascals,8,0,Savanna,9,2,2004,2003/2004,Oct-Apr,N,N,neither
1222,28,11/02/2004,2.119096509,M,13,5.2,28 2004-02-11,Rascals,8,0,Savanna,9,2,2004,2003/2004,Oct-Apr,N,N,neither
1226,28,11/02/2004,1.889117043,M,7,2.727272727,28 2004-02-11,Rascals,8,0,Savanna,9,2,2004,2003/2004,Oct-Apr,N,N,neither
1227,28,11/02/2004,1.889117043,M,27,10.72847682,28 2004-02-11,Rascals,8,0,Savanna,9,2,2004,2003/2004,Oct-Apr,N,N,neither
1232,28,11/02/2004,1.240246407,M,17,6.710526316,28 2004-02-11,Rascals,8,0,Savanna,9,2,2004,2003/2004,Oct-Apr,N,N,neither
1233,28,11/02/2004,1.240246407,M,2,0.76433121,28 2004-02-11,Rascals,8,0,Savanna,9,2,2004,2003/2004,Oct-Apr,N,N,neither
1234,28,11/02/2004,1.01026694,M,15,6,28 2004-02-11,Rascals,8,0,Savanna,9,2,2004,2003/2004,Oct-Apr,N,N,neither
813,10,11/02/2004,1.242984257,F,23,7.005076142,10 2004-02-11,Gattaca,9,0,White sand,19,2,2004,2003/2004,Oct-Apr,Y,N,babysitting
1385,10,11/02/2004,6.020533881,M,30,9.42408377,10 2004-02-11,Gattaca,9,0,White sand,19,2,2004,2003/2004,Oct-Apr,Y,N,babysitting
1469,10,11/02/2004,5.486652977,F,40,12.5,10 2004-02-11,Gattaca,9,0,White sand,19,2,2004,2003/2004,Oct-Apr,Y,N,babysitting
71,40,12/02/2004,2.220396988,F,12,4.186046512,40 2004-02-12,Young Ones,17,0,Savanna,10,2,2004,2003/2004,Oct-Apr,N,N,neither
77,40,12/02/2004,1.418206708,F,12,4.04494382,40 2004-02-12,Young Ones,17,0,Savanna,10,2,2004,2003/2004,Oct-Apr,N,N,neither
